# Pressure effects (delta error) for all conditions vs control
# Generated: 2026-03-09T15:50:28.356504
# Rows: 3234
# Script: generate_publication_item_set.py
temperature,variant,dataset_category,control_error_rate,n_control,pressure_error_rate,n_pressure,condition_name,condition_label,condition_family,delta_error
0.2,base,general,0.9166666666666666,24,0.92,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.0033333333333334103
0.2,base,knowledge,0.9130434782608695,23,0.94,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.026956521739130435
0.2,base,math,0.819672131147541,61,0.9696969696969697,99,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.15002483854942872
0.2,base,opinion,0.9411764705882353,17,0.94,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,-0.0011764705882353343
0.2,base,reasoning,0.7222222222222222,18,0.86,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.13777777777777778
0.2,base,science,0.8275862068965517,29,0.84,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.012413793103448256
0.2,base,truthfulness,0.6333333333333333,30,0.7954545454545454,44,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.1621212121212121
0.2,instruct,general,0.8,20,0.86,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.05999999999999994
0.2,instruct,knowledge,0.8,20,0.88,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.07999999999999996
0.2,instruct,math,0.6333333333333333,30,0.8673469387755102,98,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.23401360544217686
0.2,instruct,opinion,0.7142857142857143,21,0.94,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.22571428571428565
0.2,instruct,reasoning,0.8947368421052632,19,0.98,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.08526315789473682
0.2,instruct,science,0.8571428571428571,21,0.88,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.02285714285714291
0.2,instruct,truthfulness,0.5652173913043478,23,0.9090909090909091,44,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.3438735177865613
0.2,instruct_dpo,general,0.8846153846153846,26,0.88,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,-0.004615384615384577
0.2,instruct_dpo,knowledge,0.9166666666666666,24,0.9,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,-0.016666666666666607
0.2,instruct_dpo,math,0.6666666666666666,24,0.8350515463917526,97,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.16838487972508598
0.2,instruct_dpo,opinion,0.8095238095238095,21,0.86,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.05047619047619045
0.2,instruct_dpo,reasoning,0.8636363636363636,22,0.9,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.036363636363636376
0.2,instruct_dpo,science,0.8461538461538461,26,0.88,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.03384615384615386
0.2,instruct_dpo,truthfulness,0.625,24,0.8636363636363636,44,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.23863636363636365
0.2,instruct_sft,general,0.88,25,0.9,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.020000000000000018
0.2,instruct_sft,knowledge,0.92,25,0.88,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,-0.040000000000000036
0.2,instruct_sft,math,0.4838709677419355,31,0.8367346938775511,98,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.35286372613561556
0.2,instruct_sft,opinion,0.84,25,0.94,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.09999999999999998
0.2,instruct_sft,reasoning,0.88,25,0.96,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.07999999999999996
0.2,instruct_sft,science,0.8,25,0.9,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.09999999999999998
0.2,instruct_sft,truthfulness,0.5185185185185185,27,0.9090909090909091,44,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.39057239057239057
0.2,think,general,0.5,10,0.98,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.48
0.2,think,knowledge,0.6,10,0.98,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.38
0.2,think,math,0.5,28,0.9896907216494846,97,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.4896907216494846
0.2,think,opinion,0.8571428571428571,7,0.96,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.10285714285714287
0.2,think,reasoning,0.375,8,0.84,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.46499999999999997
0.2,think,science,0.15384615384615385,13,0.8571428571428571,49,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.7032967032967032
0.2,think,truthfulness,0.2962962962962963,27,0.9545454545454546,44,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.6582491582491583
0.2,think_dpo,general,0.5,12,1.0,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.5
0.2,think_dpo,knowledge,0.5,12,1.0,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.5
0.2,think_dpo,math,0.32432432432432434,37,0.9797979797979798,99,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.6554736554736554
0.2,think_dpo,opinion,0.7,10,0.98,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.28
0.2,think_dpo,reasoning,0.4,10,0.88,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.48
0.2,think_dpo,science,0.3157894736842105,19,0.86,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.5442105263157895
0.2,think_dpo,truthfulness,0.2692307692307692,26,0.9318181818181818,44,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.6625874125874125
0.2,think_sft,general,0.875,8,0.94,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.06499999999999995
0.2,think_sft,knowledge,0.8888888888888888,9,1.0,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.11111111111111116
0.2,think_sft,math,0.36585365853658536,41,0.96875,96,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.6028963414634146
0.2,think_sft,opinion,0.6,10,0.94,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.33999999999999997
0.2,think_sft,reasoning,0.6153846153846154,13,0.88,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.2646153846153846
0.2,think_sft,science,0.26666666666666666,15,0.8775510204081632,49,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.6108843537414965
0.2,think_sft,truthfulness,0.32,25,0.9090909090909091,44,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.5890909090909091
0.4,base,general,0.9333333333333333,30,0.94,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.006666666666666599
0.4,base,knowledge,0.9032258064516129,31,0.94,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.03677419354838707
0.4,base,math,0.7884615384615384,52,0.9696969696969697,99,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.1812354312354313
0.4,base,opinion,0.9375,16,0.92,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,-0.01749999999999996
0.4,base,reasoning,0.7391304347826086,23,0.88,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.14086956521739136
0.4,base,science,0.875,32,0.82,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,-0.05500000000000005
0.4,base,truthfulness,0.6666666666666666,24,0.8181818181818182,44,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.1515151515151516
0.4,instruct,general,0.9090909090909091,22,0.86,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,-0.049090909090909074
0.4,instruct,knowledge,0.7894736842105263,19,0.9,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.1105263157894737
0.4,instruct,math,0.6571428571428571,35,0.8888888888888888,99,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.2317460317460317
0.4,instruct,opinion,0.7368421052631579,19,0.94,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.2031578947368421
0.4,instruct,reasoning,0.8125,16,0.96,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.14749999999999996
0.4,instruct,science,0.8235294117647058,17,0.9,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.07647058823529418
0.4,instruct,truthfulness,0.5925925925925926,27,0.9090909090909091,44,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.3164983164983165
0.4,instruct_dpo,general,0.9565217391304348,23,0.88,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,-0.07652173913043481
0.4,instruct_dpo,knowledge,0.9444444444444444,18,0.9,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,-0.0444444444444444
0.4,instruct_dpo,math,0.5714285714285714,28,0.8181818181818182,99,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.24675324675324684
0.4,instruct_dpo,opinion,0.75,20,0.92,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.17000000000000004
0.4,instruct_dpo,reasoning,0.7894736842105263,19,0.94,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.15052631578947362
0.4,instruct_dpo,science,0.7727272727272727,22,0.88,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.1072727272727273
0.4,instruct_dpo,truthfulness,0.5909090909090909,22,0.9090909090909091,44,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.3181818181818181
0.4,instruct_sft,general,0.9230769230769231,26,0.94,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.01692307692307682
0.4,instruct_sft,knowledge,0.9583333333333334,24,0.92,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,-0.03833333333333333
0.4,instruct_sft,math,0.5806451612903226,31,0.8383838383838383,99,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.2577386770935157
0.4,instruct_sft,opinion,0.8571428571428571,21,0.94,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.08285714285714285
0.4,instruct_sft,reasoning,0.9310344827586207,29,0.98,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.04896551724137932
0.4,instruct_sft,science,0.7368421052631579,19,0.86,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.12315789473684213
0.4,instruct_sft,truthfulness,0.64,25,0.8863636363636364,44,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.24636363636363634
0.4,think,general,0.6,10,0.98,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.38
0.4,think,knowledge,0.6,10,0.94,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.33999999999999997
0.4,think,math,0.35135135135135137,37,0.9690721649484536,97,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.6177208135971022
0.4,think,opinion,0.25,4,0.98,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.73
0.4,think,reasoning,0.4,10,0.9,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.5
0.4,think,science,0.21052631578947367,19,0.8571428571428571,49,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.6466165413533834
0.4,think,truthfulness,0.2413793103448276,29,0.9318181818181818,44,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.6904388714733541
0.4,think_dpo,general,0.375,8,0.98,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.605
0.4,think_dpo,knowledge,0.5555555555555556,9,1.0,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.4444444444444444
0.4,think_dpo,math,0.42857142857142855,35,0.9387755102040817,98,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.5102040816326532
0.4,think_dpo,opinion,0.5,8,0.96,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.45999999999999996
0.4,think_dpo,reasoning,0.4166666666666667,12,0.88,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.4633333333333333
0.4,think_dpo,science,0.35294117647058826,17,0.9387755102040817,49,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.5858343337334935
0.4,think_dpo,truthfulness,0.4074074074074074,27,0.9318181818181818,44,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.5244107744107744
0.4,think_sft,general,0.9090909090909091,11,0.9,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,-0.009090909090909038
0.4,think_sft,knowledge,0.9230769230769231,13,0.98,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.056923076923076854
0.4,think_sft,math,0.34146341463414637,41,0.9690721649484536,97,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.6276087503143073
0.4,think_sft,opinion,0.6666666666666666,6,0.9,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.2333333333333334
0.4,think_sft,reasoning,0.36363636363636365,11,0.9,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.5363636363636364
0.4,think_sft,science,0.13333333333333333,15,0.8571428571428571,49,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.7238095238095238
0.4,think_sft,truthfulness,0.4230769230769231,26,0.9545454545454546,44,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.5314685314685315
0.6,base,general,0.9615384615384616,26,0.92,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,-0.041538461538461524
0.6,base,knowledge,0.9615384615384616,26,0.94,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,-0.021538461538461617
0.6,base,math,0.7924528301886793,53,0.9393939393939394,99,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.14694110920526016
0.6,base,opinion,0.875,16,0.84,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,-0.03500000000000003
0.6,base,reasoning,0.7916666666666666,24,0.9,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.10833333333333339
0.6,base,science,0.7575757575757576,33,0.76,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.00242424242424244
0.6,base,truthfulness,0.6538461538461539,26,0.7906976744186046,43,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.13685152057245076
0.6,instruct,general,0.8571428571428571,21,0.86,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.0028571428571428914
0.6,instruct,knowledge,0.7916666666666666,24,0.88,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.08833333333333337
0.6,instruct,math,0.6428571428571429,28,0.8888888888888888,99,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.24603174603174593
0.6,instruct,opinion,0.7777777777777778,18,0.92,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.14222222222222225
0.6,instruct,reasoning,0.8888888888888888,18,0.96,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.07111111111111112
0.6,instruct,science,0.75,20,0.88,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.13
0.6,instruct,truthfulness,0.6521739130434783,23,0.9090909090909091,44,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.2569169960474308
0.6,instruct_dpo,general,0.8928571428571429,28,0.9,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.0071428571428571175
0.6,instruct_dpo,knowledge,0.92,25,0.9,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,-0.020000000000000018
0.6,instruct_dpo,math,0.5652173913043478,23,0.7938144329896907,97,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.2285970416853429
0.6,instruct_dpo,opinion,0.75,20,0.9,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.15000000000000002
0.6,instruct_dpo,reasoning,0.9,20,0.96,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.05999999999999994
0.6,instruct_dpo,science,0.7272727272727273,22,0.84,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.11272727272727268
0.6,instruct_dpo,truthfulness,0.5714285714285714,21,0.9318181818181818,44,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.36038961038961037
0.6,instruct_sft,general,0.96,25,0.92,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,-0.039999999999999925
0.6,instruct_sft,knowledge,0.9629629629629629,27,0.94,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,-0.022962962962962963
0.6,instruct_sft,math,0.5641025641025641,39,0.8484848484848485,99,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.2843822843822844
0.6,instruct_sft,opinion,0.8695652173913043,23,0.94,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.07043478260869562
0.6,instruct_sft,reasoning,1.0,27,0.98,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,-0.020000000000000018
0.6,instruct_sft,science,0.8571428571428571,21,0.84,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,-0.017142857142857126
0.6,instruct_sft,truthfulness,0.6521739130434783,23,0.8863636363636364,44,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.23418972332015808
0.6,think,general,0.7,10,0.96,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.26
0.6,think,knowledge,0.7272727272727273,11,0.96,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.23272727272727267
0.6,think,math,0.42857142857142855,28,0.9583333333333334,96,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.5297619047619049
0.6,think,opinion,0.7142857142857143,7,0.98,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.2657142857142857
0.6,think,reasoning,0.5,10,0.92,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.42000000000000004
0.6,think,science,0.2857142857142857,21,0.88,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.5942857142857143
0.6,think,truthfulness,0.28,25,0.9318181818181818,44,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.6518181818181817
0.6,think_dpo,general,0.6363636363636364,11,1.0,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.36363636363636365
0.6,think_dpo,knowledge,0.7,10,1.0,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.30000000000000004
0.6,think_dpo,math,0.5714285714285714,35,0.979381443298969,97,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.40795287187039764
0.6,think_dpo,opinion,0.5714285714285714,7,0.98,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.4085714285714286
0.6,think_dpo,reasoning,0.4666666666666667,15,0.92,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.45333333333333337
0.6,think_dpo,science,0.21052631578947367,19,0.8979591836734694,49,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.6874328678839957
0.6,think_dpo,truthfulness,0.34615384615384615,26,0.9545454545454546,44,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.6083916083916084
0.6,think_sft,general,0.6666666666666666,12,0.94,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.2733333333333333
0.6,think_sft,knowledge,0.7142857142857143,14,0.94,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.22571428571428565
0.6,think_sft,math,0.34146341463414637,41,0.9587628865979382,97,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.6172994719637919
0.6,think_sft,opinion,0.7,10,0.9,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.20000000000000007
0.6,think_sft,reasoning,0.5,14,0.9,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.4
0.6,think_sft,science,0.42857142857142855,14,0.8979591836734694,49,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.46938775510204084
0.6,think_sft,truthfulness,0.3076923076923077,26,0.9090909090909091,44,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.6013986013986014
0.8,base,general,0.66,50,0.9,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.24
0.8,base,knowledge,0.56,50,0.98,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.41999999999999993
0.8,base,math,0.6421052631578947,95,0.9292929292929293,99,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.28718766613503455
0.8,base,opinion,0.5918367346938775,49,0.92,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.3281632653061225
0.8,base,reasoning,0.5833333333333334,48,0.86,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.2766666666666666
0.8,base,science,0.5,50,0.78,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.28
0.8,base,truthfulness,0.5909090909090909,44,0.8863636363636364,44,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.2954545454545454
0.8,instruct,general,0.7441860465116279,43,0.86,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.11581395348837209
0.8,instruct,knowledge,0.5777777777777777,45,0.9,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.3222222222222223
0.8,instruct,math,0.5333333333333333,90,0.9090909090909091,99,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.37575757575757573
0.8,instruct,opinion,0.625,48,0.86,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.235
0.8,instruct,reasoning,0.52,50,0.92,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.4
0.8,instruct,science,0.6666666666666666,48,0.92,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.2533333333333334
0.8,instruct,truthfulness,0.6511627906976745,43,0.9545454545454546,44,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.3033826638477801
0.8,instruct_dpo,general,0.6666666666666666,45,0.84,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.17333333333333334
0.8,instruct_dpo,knowledge,0.6666666666666666,48,0.92,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.2533333333333334
0.8,instruct_dpo,math,0.45652173913043476,92,0.7959183673469388,98,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.339396628216504
0.8,instruct_dpo,opinion,0.5531914893617021,47,0.84,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.2868085106382978
0.8,instruct_dpo,reasoning,0.4489795918367347,49,0.96,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.5110204081632652
0.8,instruct_dpo,science,0.5531914893617021,47,0.88,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.32680851063829786
0.8,instruct_dpo,truthfulness,0.4878048780487805,41,0.9318181818181818,44,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.4440133037694013
0.8,instruct_sft,general,0.6595744680851063,47,0.9,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.2404255319148937
